Generation,Min Conflict,Max Conflict,Avg Conflict
471,0,1,0.010000
472,0,2,0.020000
473,0,3,0.050000
474,0,3,0.060000
475,0,2,0.030000
476,0,3,0.070000
477,0,3,0.200000
478,0,3,0.130000
479,0,2,0.040000
480,0,3,0.040000
481,0,1,0.030000
482,0,3,0.030000
483,0,3,0.030000
484,0,3,0.100000
485,0,1,0.010000
486,0,2,0.040000
487,0,3,0.050000
488,0,3,0.110000
489,0,1,0.010000
490,0,2,0.050000
491,0,0,0.000000
492,0,0,0.000000
493,0,3,0.080000
494,0,3,0.060000
495,0,3,0.050000
496,0,3,0.050000
497,0,0,0.000000
498,0,2,0.020000
499,0,1,0.020000
500,0,2,0.020000
501,0,3,0.060000
502,0,3,0.100000
503,0,3,0.030000
504,0,2,0.020000
505,0,2,0.060000
506,0,3,0.080000
507,0,1,0.020000
508,0,3,0.090000
509,0,1,0.040000
510,0,0,0.000000
511,0,2,0.040000
512,0,3,0.070000
513,0,2,0.030000
514,0,2,0.030000
515,0,3,0.030000
516,0,2,0.060000
517,0,3,0.070000
518,0,3,0.080000
519,0,2,0.100000
520,0,4,0.080000
521,0,3,0.060000
522,0,2,0.080000
523,0,4,0.090000
524,0,3,0.140000
525,0,1,0.060000
526,0,3,0.050000
527,0,2,0.030000
528,0,3,0.050000
529,0,2,0.030000
530,0,3,0.060000
531,0,0,0.000000
532,0,3,0.070000
533,0,2,0.030000
534,0,3,0.030000
535,0,3,0.060000
536,0,2,0.030000
537,0,1,0.010000
538,0,3,0.070000
539,0,3,0.100000
540,0,2,0.040000
541,0,1,0.010000
542,0,1,0.010000
543,0,2,0.040000
544,0,2,0.080000
545,0,1,0.020000
546,0,3,0.070000
547,0,3,0.130000
548,0,3,0.090000
549,0,2,0.060000
550,0,2,0.080000
551,0,2,0.040000
552,0,2,0.030000
553,0,3,0.070000
554,0,3,0.100000
555,0,3,0.050000
556,0,3,0.040000
557,0,2,0.070000
558,0,3,0.070000
559,0,3,0.130000
560,0,2,0.050000
561,0,2,0.040000
562,0,3,0.040000
563,0,2,0.060000
564,0,2,0.050000
565,0,3,0.060000
566,0,3,0.120000
567,0,2,0.060000
568,0,2,0.050000
569,0,2,0.100000
570,0,2,0.020000
571,0,2,0.030000
572,0,1,0.010000
573,0,3,0.090000
574,0,3,0.060000
575,0,1,0.050000
576,0,1,0.010000
577,0,2,0.050000
578,0,1,0.020000
579,0,2,0.030000
580,0,2,0.040000
581,0,0,0.000000
582,0,3,0.060000
583,0,2,0.070000
584,0,3,0.030000
585,0,2,0.020000
586,0,3,0.030000
587,0,0,0.000000
588,0,2,0.040000
589,0,3,0.080000
590,0,5,0.130000
591,0,3,0.120000
592,0,3,0.110000
593,0,1,0.030000
594,0,3,0.070000
595,0,2,0.040000
596,0,3,0.040000
597,0,2,0.050000
598,0,3,0.100000
599,0,2,0.070000
600,0,1,0.010000
601,0,1,0.010000
602,0,1,0.020000
603,0,3,0.050000
604,0,1,0.040000
605,0,2,0.030000
606,0,2,0.020000
607,0,0,0.000000
608,0,2,0.030000
609,0,3,0.080000
610,0,2,0.040000
611,0,2,0.090000
612,0,3,0.090000
613,0,3,0.070000
614,0,2,0.030000
615,0,3,0.090000
616,0,2,0.070000
617,0,3,0.120000
618,0,2,0.070000
619,0,3,0.110000
620,0,2,0.080000
621,0,1,0.050000
622,0,1,0.040000
623,0,2,0.020000
624,0,3,0.070000
625,0,4,0.100000
626,0,3,0.150000
627,0,2,0.070000
628,0,3,0.080000
629,0,2,0.060000
630,0,3,0.040000
631,0,3,0.100000
632,0,3,0.080000
633,0,0,0.000000
634,0,3,0.170000
635,0,3,0.080000
636,0,3,0.110000
637,0,2,0.060000
638,0,1,0.050000
639,0,3,0.070000
640,0,2,0.080000
641,0,0,0.000000
642,0,3,0.090000
643,0,3,0.090000
644,0,3,0.060000
645,0,2,0.050000
646,0,3,0.030000
647,0,3,0.050000
