Generation,Min Conflict,Max Conflict,Avg Conflict
512,7,14,7.240000
513,7,12,7.220000
514,7,20,7.330000
515,7,19,7.390000
516,7,18,7.280000
517,7,15,7.180000
518,7,16,7.200000
519,7,23,7.310000
520,7,15,7.210000
521,7,26,7.520000
522,7,17,7.310000
523,7,14,7.260000
524,7,15,7.210000
525,7,15,7.300000
526,7,12,7.130000
527,7,21,7.340000
528,7,17,7.380000
529,7,15,7.260000
530,7,18,7.500000
531,7,16,7.490000
532,7,13,7.250000
533,7,21,7.480000
534,7,16,7.250000
535,7,18,7.470000
536,7,18,7.460000
537,7,15,7.400000
538,7,17,7.390000
539,7,11,7.220000
540,7,15,7.210000
541,7,12,7.200000
542,7,12,7.200000
543,7,11,7.170000
544,7,26,7.260000
545,7,13,7.230000
546,7,24,7.440000
547,7,19,7.420000
548,7,17,7.370000
549,7,11,7.210000
550,7,13,7.190000
551,7,8,7.080000
552,7,8,7.010000
553,7,20,7.200000
554,7,13,7.150000
555,7,8,7.040000
556,7,16,7.090000
557,7,7,7.000000
558,7,7,7.000000
559,7,20,7.190000
560,7,10,7.060000
561,7,17,7.110000
562,7,20,7.270000
563,7,16,7.330000
564,7,22,7.160000
565,7,21,7.340000
566,7,11,7.040000
567,7,7,7.000000
568,7,17,7.190000
569,7,7,7.000000
570,7,15,7.360000
571,7,13,7.210000
572,7,13,7.090000
573,7,21,7.140000
574,7,17,7.290000
575,7,11,7.090000
576,7,19,7.240000
577,7,18,7.280000
578,7,17,7.200000
579,7,12,7.110000
580,7,8,7.010000
581,7,18,7.180000
582,7,8,7.010000
583,7,20,7.270000
584,7,18,7.360000
585,7,14,7.090000
586,7,16,7.320000
587,7,15,7.270000
588,7,11,7.130000
589,7,18,7.170000
590,7,18,7.270000
591,7,20,7.390000
592,7,28,7.470000
593,7,17,7.410000
594,7,13,7.270000
595,7,11,7.210000
596,7,16,7.180000
597,7,21,7.290000
598,7,16,7.520000
599,7,23,7.620000
600,7,11,7.180000
601,7,23,7.440000
602,7,12,7.190000
603,7,19,7.250000
604,7,14,7.120000
605,7,10,7.070000
606,7,30,7.250000
607,7,12,7.160000
608,7,12,7.200000
609,7,14,7.130000
610,7,17,7.450000
611,7,14,7.180000
612,7,20,7.200000
613,7,23,7.410000
614,7,15,7.320000
615,7,12,7.070000
616,7,20,7.400000
617,7,15,7.250000
618,7,11,7.070000
619,7,20,7.180000
620,7,7,7.000000
621,7,19,7.250000
622,7,19,7.340000
623,7,13,7.220000
624,7,23,7.350000
625,7,15,7.120000
626,7,8,7.010000
627,7,29,7.260000
628,7,17,7.100000
629,7,21,7.190000
630,7,21,7.450000
631,7,14,7.180000
632,7,14,7.300000
633,7,16,7.190000
634,7,22,7.320000
635,7,15,7.180000
636,7,13,7.130000
