Generation,Min Conflict,Max Conflict,Avg Conflict
477,0,2,0.060000
478,0,1,0.010000
479,0,2,0.020000
480,0,3,0.070000
481,0,2,0.020000
482,0,2,0.060000
483,0,3,0.070000
484,0,3,0.130000
485,0,3,0.070000
486,0,4,0.040000
487,0,0,0.000000
488,0,3,0.130000
489,0,2,0.030000
490,0,3,0.090000
491,0,2,0.050000
492,0,2,0.070000
493,0,4,0.040000
494,0,3,0.030000
495,0,3,0.040000
496,0,4,0.080000
497,0,3,0.060000
498,0,4,0.170000
499,0,4,0.230000
500,0,1,0.020000
501,0,3,0.060000
502,0,1,0.010000
503,0,1,0.010000
504,0,4,0.140000
505,0,2,0.100000
506,0,2,0.100000
507,0,2,0.060000
508,0,1,0.040000
509,0,0,0.000000
510,0,4,0.070000
511,0,2,0.070000
512,0,2,0.030000
513,0,3,0.150000
514,0,3,0.040000
515,0,4,0.120000
516,0,4,0.150000
517,0,3,0.080000
518,0,3,0.070000
519,0,2,0.020000
520,0,2,0.040000
521,0,2,0.020000
522,0,4,0.080000
523,0,3,0.080000
524,0,2,0.090000
525,0,3,0.130000
526,0,2,0.030000
527,0,0,0.000000
528,0,3,0.160000
529,0,4,0.060000
530,0,5,0.110000
531,0,2,0.030000
532,0,3,0.080000
533,0,0,0.000000
534,0,2,0.020000
535,0,0,0.000000
536,0,2,0.040000
537,0,3,0.060000
538,0,3,0.140000
539,0,2,0.100000
540,0,2,0.050000
541,0,3,0.120000
542,0,2,0.070000
543,0,3,0.130000
544,0,3,0.060000
545,0,2,0.070000
546,0,2,0.050000
547,0,2,0.020000
548,0,4,0.080000
549,0,3,0.090000
550,0,4,0.160000
551,0,3,0.140000
552,0,2,0.050000
553,0,4,0.080000
554,0,4,0.090000
555,0,4,0.120000
556,0,2,0.100000
557,0,2,0.070000
558,0,4,0.040000
559,0,2,0.050000
560,0,1,0.020000
561,0,2,0.050000
562,0,1,0.010000
563,0,2,0.040000
564,0,4,0.140000
565,0,3,0.060000
566,0,4,0.060000
567,0,3,0.060000
568,0,2,0.030000
569,0,4,0.150000
570,0,3,0.050000
571,0,4,0.100000
