Generation,Min Conflict,Max Conflict,Avg Conflict
456,0,4,0.410000
457,0,4,0.120000
458,0,5,0.180000
459,0,4,0.340000
460,0,4,0.320000
461,0,3,0.190000
462,0,3,0.160000
463,0,5,0.230000
464,0,4,0.170000
465,0,7,0.170000
466,0,7,0.270000
467,0,4,0.280000
468,0,4,0.220000
469,0,4,0.150000
470,0,4,0.210000
471,0,3,0.090000
472,0,4,0.140000
473,0,4,0.310000
474,0,4,0.220000
475,0,6,0.230000
476,0,4,0.260000
477,0,8,0.340000
478,0,4,0.250000
479,0,4,0.280000
480,0,4,0.260000
481,0,4,0.200000
482,0,7,0.440000
483,0,4,0.350000
484,0,4,0.380000
485,0,4,0.360000
486,0,4,0.260000
487,0,4,0.270000
488,0,4,0.260000
489,0,4,0.300000
490,0,4,0.350000
491,0,4,0.380000
492,0,4,0.260000
493,0,7,0.320000
494,0,6,0.360000
495,0,4,0.440000
496,0,4,0.170000
497,0,4,0.180000
498,0,4,0.220000
499,0,7,0.350000
500,0,4,0.310000
501,0,5,0.300000
502,0,8,0.410000
503,0,6,0.590000
504,0,6,0.520000
505,0,4,0.500000
506,0,4,0.400000
507,0,4,0.240000
508,0,4,0.330000
509,0,4,0.460000
510,0,6,0.490000
511,0,4,0.450000
512,0,7,0.320000
513,0,7,0.530000
514,0,5,0.310000
515,0,3,0.080000
516,0,4,0.100000
517,0,4,0.250000
518,0,3,0.270000
519,0,4,0.100000
520,0,4,0.220000
521,0,4,0.240000
522,0,4,0.370000
523,0,4,0.290000
524,0,4,0.130000
525,0,3,0.190000
526,0,4,0.230000
527,0,3,0.150000
528,0,3,0.030000
529,0,4,0.200000
530,0,6,0.350000
531,0,4,0.250000
532,0,6,0.290000
533,0,4,0.320000
534,0,4,0.220000
535,0,4,0.280000
536,0,4,0.300000
537,0,4,0.360000
538,0,4,0.320000
539,0,4,0.320000
540,0,4,0.300000
541,0,7,0.180000
542,0,4,0.290000
543,0,3,0.170000
544,0,4,0.260000
545,0,7,0.280000
546,0,4,0.330000
547,0,4,0.180000
548,0,4,0.330000
549,0,4,0.190000
550,0,4,0.310000
551,0,4,0.200000
552,0,4,0.160000
553,0,4,0.270000
554,0,5,0.210000
555,0,7,0.400000
556,0,4,0.500000
557,0,4,0.180000
558,0,4,0.380000
559,0,3,0.180000
560,0,4,0.170000
561,0,3,0.110000
562,0,4,0.240000
563,0,4,0.230000
564,0,3,0.250000
565,0,7,0.280000
566,0,4,0.220000
567,0,4,0.230000
568,0,4,0.200000
569,0,3,0.110000
570,0,4,0.180000
571,0,4,0.330000
572,0,3,0.180000
573,0,4,0.130000
574,0,5,0.180000
575,0,4,0.210000
576,0,3,0.150000
577,0,4,0.160000
578,0,4,0.250000
579,0,4,0.230000
580,0,4,0.160000
581,0,4,0.110000
582,0,4,0.190000
583,0,4,0.250000
584,0,3,0.110000
585,0,4,0.200000
586,0,6,0.120000
587,0,4,0.210000
588,0,4,0.170000
589,0,7,0.320000
590,0,4,0.270000
591,0,4,0.250000
592,0,4,0.110000
593,0,4,0.230000
594,0,4,0.160000
595,0,4,0.200000
596,0,3,0.090000
597,0,4,0.270000
598,0,7,0.360000
599,0,4,0.210000
600,0,8,0.300000
601,0,4,0.320000
602,0,4,0.310000
603,0,4,0.210000
604,0,4,0.360000
605,0,4,0.220000
606,0,4,0.170000
607,0,6,0.230000
608,0,6,0.400000
609,0,4,0.410000
610,0,4,0.190000
611,0,4,0.140000
612,0,3,0.120000
613,0,4,0.180000
614,0,4,0.120000
615,0,4,0.240000
616,0,3,0.050000
617,0,8,0.200000
618,0,4,0.250000
619,0,4,0.250000
620,0,4,0.160000
621,0,4,0.250000
622,0,4,0.130000
623,0,4,0.150000
624,0,4,0.270000
625,0,4,0.150000
626,0,4,0.240000
627,0,7,0.210000
628,0,4,0.220000
629,0,4,0.170000
630,0,4,0.260000
631,0,4,0.320000
632,0,3,0.150000
633,0,4,0.230000
634,0,4,0.190000
635,0,4,0.400000
636,0,4,0.250000
637,0,7,0.300000
638,0,4,0.330000
639,0,4,0.230000
640,0,4,0.230000
641,0,4,0.290000
642,0,4,0.240000
643,0,4,0.200000
644,0,3,0.200000
645,0,4,0.330000
646,0,4,0.180000
647,0,4,0.190000
648,0,4,0.210000
649,0,4,0.300000
650,0,4,0.120000
651,0,4,0.100000
652,0,7,0.370000
653,0,4,0.390000
654,0,4,0.230000
655,0,4,0.320000
656,0,5,0.200000
657,0,4,0.160000
658,0,4,0.270000
659,0,4,0.160000
660,0,7,0.290000
661,0,4,0.280000
662,0,4,0.290000
663,0,4,0.200000
664,0,4,0.100000
665,0,4,0.290000
666,0,4,0.240000
667,0,4,0.330000
668,0,4,0.160000
669,0,4,0.260000
670,0,9,0.380000
671,0,8,0.550000
672,0,6,0.280000
673,0,4,0.390000
674,0,3,0.310000
