Generation,Min Conflict,Max Conflict,Avg Conflict
944,8,22,12.660000
945,8,21,12.810000
946,8,19,12.860000
947,8,19,12.650000
948,8,21,12.640000
949,8,18,12.670000
950,8,20,12.720000
951,8,19,12.800000
952,8,18,12.690000
953,8,25,12.580000
954,8,22,12.850000
955,8,21,12.900000
956,8,21,13.020000
957,9,20,12.920000
958,9,21,13.060000
959,7,23,13.050000
960,8,19,13.020000
961,8,18,12.820000
962,8,21,12.610000
963,7,19,12.620000
964,7,20,12.680000
965,8,20,12.770000
966,8,21,12.790000
967,8,21,12.750000
968,8,19,12.870000
969,8,18,12.800000
970,8,20,12.610000
971,7,19,12.640000
972,8,21,12.700000
973,7,19,12.530000
974,6,20,12.260000
975,6,22,12.600000
976,7,21,12.630000
977,7,22,12.660000
978,7,19,12.720000
979,7,19,12.420000
980,8,20,12.390000
981,8,20,12.540000
982,8,19,12.590000
983,8,22,12.370000
984,8,19,12.480000
985,7,19,12.630000
986,8,18,12.530000
987,7,19,12.220000
988,7,19,12.380000
989,7,19,12.570000
990,7,18,12.420000
991,7,19,12.280000
992,7,19,12.320000
993,7,20,12.570000
994,7,19,12.410000
995,7,17,12.360000
996,7,18,11.650000
997,7,18,11.730000
998,7,19,11.780000
999,7,19,11.590000
1000,7,20,11.800000
1001,8,19,12.050000
1002,7,22,12.080000
1003,7,24,12.140000
1004,7,19,12.220000
1005,7,20,12.000000
1006,7,19,11.710000
1007,8,19,11.990000
1008,8,21,12.220000
1009,8,18,12.330000
1010,7,17,12.060000
1011,7,17,11.940000
1012,7,16,11.570000
1013,8,18,11.680000
1014,7,18,11.600000
1015,7,19,11.510000
1016,8,19,11.600000
1017,8,18,11.480000
1018,7,18,11.580000
1019,7,20,11.800000
1020,7,20,11.880000
1021,7,17,11.870000
1022,7,17,11.600000
1023,7,19,11.320000
1024,7,17,11.390000
1025,7,21,11.240000
1026,7,19,11.250000
1027,7,19,11.490000
1028,7,20,11.570000
1029,7,18,11.230000
1030,7,18,11.440000
1031,7,17,11.470000
1032,7,17,11.220000
1033,7,15,11.150000
1034,7,22,10.940000
1035,7,19,11.100000
1036,7,17,11.240000
1037,7,16,10.990000
1038,7,19,10.920000
1039,7,15,10.840000
1040,7,18,10.640000
1041,7,17,10.750000
1042,7,14,10.480000
1043,7,16,10.130000
1044,7,15,10.130000
1045,7,16,10.150000
1046,7,15,10.220000
1047,7,16,10.260000
1048,7,17,10.490000
1049,7,17,10.660000
1050,7,16,10.560000
1051,7,17,10.380000
1052,7,16,10.500000
1053,7,15,10.450000
1054,7,17,10.490000
1055,7,17,10.730000
1056,7,18,10.730000
1057,7,17,10.850000
1058,7,18,10.940000
1059,7,16,10.770000
1060,7,18,10.710000
1061,7,16,10.590000
1062,7,14,10.480000
1063,7,15,10.400000
1064,7,16,10.450000
1065,7,15,10.460000
1066,7,16,10.540000
1067,7,16,10.520000
1068,7,15,10.470000
1069,7,16,10.350000
1070,7,15,10.410000
1071,7,18,10.200000
1072,7,15,10.240000
1073,7,16,10.260000
1074,7,16,10.490000
1075,7,16,10.310000
1076,7,15,10.360000
1077,7,15,10.430000
1078,7,17,10.140000
1079,7,16,10.350000
1080,7,18,10.280000
1081,7,16,10.540000
1082,7,16,10.510000
1083,7,18,10.560000
1084,7,18,10.490000
1085,7,17,10.470000
1086,7,18,10.470000
1087,7,17,10.470000
1088,7,16,10.500000
1089,7,15,10.290000
1090,7,16,10.130000
1091,7,16,10.240000
1092,7,16,10.080000
1093,7,16,10.050000
1094,8,17,10.130000
1095,7,15,10.270000
1096,7,14,10.280000
1097,7,15,10.040000
1098,7,17,10.060000
1099,7,16,10.320000
1100,7,16,10.260000
1101,7,15,10.260000
1102,7,15,10.160000
1103,7,14,10.110000
1104,7,16,10.060000
1105,7,15,10.190000
1106,7,16,10.130000
1107,6,19,10.340000
1108,7,16,10.360000
1109,7,17,10.230000
1110,7,18,10.340000
1111,7,15,10.220000
1112,7,18,10.180000
1113,7,16,10.140000
1114,7,15,10.030000
1115,7,14,10.010000
1116,6,13,9.720000
1117,7,14,9.780000
1118,7,16,9.720000
1119,7,15,9.720000
1120,7,15,9.700000
1121,7,14,9.710000
1122,7,14,9.560000
1123,7,14,9.700000
1124,7,15,9.640000
1125,7,14,9.740000
1126,6,18,9.930000
1127,6,16,10.140000
