Generation,Min Conflict,Max Conflict,Avg Conflict
587,249,332,293.610000
588,252,336,293.240000
589,262,329,293.660000
590,250,330,291.960000
591,251,326,293.480000
592,233,326,293.890000
593,246,327,293.120000
594,244,333,292.560000
595,244,338,293.140000
596,244,327,292.020000
597,250,325,291.760000
598,251,328,292.030000
599,254,328,291.380000
600,249,328,290.770000
601,240,321,288.360000
602,240,332,290.990000
603,260,329,291.970000
604,260,329,292.170000
605,260,329,291.400000
606,253,341,293.520000
607,253,332,293.050000
608,264,349,294.680000
609,250,349,292.730000
610,251,349,292.390000
611,251,330,292.790000
612,251,330,291.200000
613,249,330,291.590000
614,249,335,292.740000
615,255,326,291.440000
616,257,326,291.090000
617,253,326,290.430000
618,253,351,292.600000
619,253,351,291.660000
620,244,351,291.230000
621,244,351,291.110000
622,259,347,291.340000
623,259,334,290.960000
624,248,334,290.500000
625,259,334,291.870000
626,254,325,291.970000
627,254,325,291.420000
628,255,321,291.510000
629,256,336,291.930000
630,259,329,292.870000
631,259,323,292.450000
632,259,323,292.090000
633,245,334,292.130000
634,245,334,292.710000
635,245,332,291.310000
636,255,333,292.070000
637,255,333,292.340000
638,258,333,292.190000
639,254,327,291.990000
640,254,326,292.680000
641,253,329,292.880000
642,250,337,293.270000
643,253,334,292.990000
644,254,332,294.080000
645,249,332,293.010000
646,254,323,293.130000
647,254,318,291.590000
648,254,318,290.130000
649,249,317,289.190000
650,249,328,290.440000
651,255,328,289.010000
652,248,324,288.020000
653,248,327,289.110000
654,248,327,290.400000
655,261,323,291.390000
656,261,327,292.110000
657,264,327,292.850000
658,264,323,294.060000
659,269,323,293.690000
660,257,327,292.280000
661,257,319,291.920000
662,257,321,291.900000
663,262,322,292.260000
664,263,327,293.090000
665,257,327,291.630000
666,256,341,291.030000
667,251,338,291.230000
668,257,338,291.690000
669,254,336,291.920000
670,250,339,292.110000
671,238,341,292.490000
672,238,328,292.540000
673,245,335,291.780000
674,237,335,290.900000
675,237,329,290.280000
676,254,329,289.380000
677,253,330,289.990000
678,253,330,288.260000
679,253,327,290.080000
680,254,330,290.180000
681,256,344,289.840000
682,259,341,289.960000
683,264,330,290.360000
684,265,330,291.100000
685,265,329,291.910000
686,259,326,291.670000
687,251,324,291.820000
688,251,320,291.430000
689,255,323,291.310000
690,255,323,290.380000
691,244,338,290.340000
692,251,327,289.860000
693,252,327,289.970000
694,252,328,289.360000
695,256,342,289.550000
696,254,320,289.020000
697,255,324,291.140000
698,253,324,291.460000
699,227,333,291.120000
700,246,336,291.040000
701,253,336,291.050000
702,244,336,291.480000
703,244,336,290.760000
704,245,338,289.340000
705,245,333,289.240000
706,244,333,290.260000
707,244,327,289.760000
708,245,326,289.220000
709,245,326,288.290000
710,250,326,288.910000
711,252,326,289.040000
712,249,324,289.950000
713,249,333,290.760000
714,249,326,292.100000
715,244,333,292.180000
716,244,333,290.180000
717,244,333,291.050000
718,251,333,291.860000
719,251,336,291.920000
720,251,331,291.770000
721,251,337,293.140000
722,235,337,291.080000
723,235,338,291.620000
724,244,338,292.180000
725,244,348,292.320000
726,246,347,292.480000
727,250,350,291.940000
728,234,350,292.600000
729,262,350,293.590000
730,265,338,291.620000
731,255,338,292.150000
732,249,338,291.730000
733,258,338,294.210000
734,258,338,294.180000
735,252,332,294.500000
736,252,343,293.370000
737,258,343,294.250000
738,258,343,294.650000
739,251,340,292.420000
740,251,340,294.210000
741,251,329,292.870000
742,255,329,293.120000
743,250,320,290.850000
744,250,321,290.640000
745,253,328,288.880000
746,249,319,289.490000
747,249,344,290.810000
748,254,344,292.090000
749,232,322,292.820000
